,DBN,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,StartingYear,EndingYear
1810,15K667,20092010,60,370,11.4,20.8,4.1,7.6,78.6,7.6,45.9,2009,2010
1811,15K667,20102011,84.9,693,13.1,21.9,4.5,6.9,80.1,8.2,48.6,2010,2011
1812,15K667,20112012,79.9,988,14.4,22.3,4.7,7.8,80.8,6.7,50.7,2011,2012
1813,15K684,20112012,60,107,0,3.7,18.7,22.4,24.3,33.6,42.1,2011,2012
1814,15K698,20052006,NA,134,2.2,9,0.7,14.9,78.4,6,53.7,2005,2006
1815,15K698,20062007,NA,144,0,8.3,0,16,75.7,8.3,56.9,2006,2007
1816,15K698,20072008,NA,154,NA,3.2,1.3,21.4,70.8,5.8,51.9,2007,2008
1817,15K698,20082009,NA,168,0.6,3,1.2,23.8,67.9,6,45.8,2008,2009
1818,15K698,20092010,69.5,151,1.3,4.6,0.7,25.8,64.9,7.9,48.3,2009,2010
1819,15K698,20102011,76.6,161,2.5,5.6,1.9,21.1,70.2,6.2,44.1,2010,2011
1820,15K698,20112012,74,149,2,6,0.7,21.5,72.5,4,45,2011,2012
1821,16K267,20092010,87.9,316,4.4,28.8,0.9,83.9,13.9,0.3,55.4,2009,2010
1822,16K393,20052006,NA,348,NA,7.2,1.1,89.4,6.9,0.6,46.6,2005,2006
1823,16K393,20062007,NA,424,0.2,8,0.7,88.7,8.3,0.5,46.7,2006,2007
1824,16K393,20072008,NA,470,1.1,9.8,1.3,84.5,11.3,0,49.4,2007,2008
1825,16K393,20082009,NA,504,1.4,14.1,1,85.5,12.1,0.4,49,2008,2009
1826,16K393,20092010,57.9,505,1.8,15.4,0.6,83.2,13.9,0.4,51.5,2009,2010
1827,16K393,20102011,76.6,467,1.9,17.6,0.4,84.4,13.9,0.4,51.6,2010,2011
1828,16K393,20112012,71,439,1.4,17.1,0.9,83.6,14.1,0.5,48.7,2011,2012
1829,16K455,20052006,NA,4400,1.3,15.9,0.7,87.5,8,0.5,53.1,2005,2006
1830,16K455,20062007,NA,4051,0.9,16.1,0.6,87.5,7.8,0.5,55.3,2006,2007
1831,16K455,20072008,NA,3681,1.7,12.2,0.7,89.4,8.3,0.6,58.5,2007,2008
1832,16K455,20082009,NA,2835,1.4,17.8,0.7,89.9,7.3,0.8,59.6,2008,2009
1833,16K455,20092010,77.3,2293,2.3,17.6,0.8,89,7.5,0.8,62,2009,2010
1834,16K455,20102011,68.6,1943,2.4,20.5,0.7,89.4,8.2,0.8,62.8,2010,2011
1835,16K455,20112012,61.7,1631,2.5,20.5,0.5,90,7.8,0.7,61.7,2011,2012
1836,16K498,20052006,NA,714,2.9,13,0.8,75.1,21.3,0.8,45.1,2005,2006
1837,16K498,20062007,NA,812,3.2,13.3,0.7,74.1,22.4,0.1,46.7,2006,2007
1838,16K498,20072008,NA,700,5,14.9,0.3,75.1,22.3,0.3,49.9,2007,2008
1839,16K498,20082009,NA,474,4.4,16.9,0.2,75.9,22.4,0.4,48.3,2008,2009
1840,16K498,20092010,40,421,4,18.3,0.2,76.2,23.3,0,50.4,2009,2010
1841,16K498,20102011,88,413,4.6,18.9,0.2,76,23.5,0,48.7,2010,2011
1842,16K498,20112012,74.5,405,4.7,20.7,1,72.8,24.9,0,51.6,2011,2012
1843,16K594,20072008,NA,76,2.6,2.6,1.3,73.7,23.7,1.3,32.9,2007,2008
1844,16K594,20082009,NA,151,2.6,9.9,1.3,78.1,19.2,1.3,41.7,2008,2009
1845,16K594,20092010,76,211,1.9,12.3,1.4,81,17.5,0,39.3,2009,2010
1846,16K594,20102011,63.9,279,2.2,12.9,1.8,79.6,17.9,0.4,39.8,2010,2011
1847,16K594,20112012,58.6,294,2.4,17.3,1,78.6,19.4,0.7,43.2,2011,2012
1848,16K688,20092010,60,101,2,17.8,0,74.3,20.8,2,46.5,2009,2010
1849,16K688,20102011,72.3,144,3.5,16.7,0,69.4,27.8,1.4,54.9,2010,2011
1850,16K688,20112012,57.4,159,6.3,20.8,1.9,74.2,20.8,2.5,51.6,2011,2012
1851,17K122,20112012,60,104,1.9,12.5,4.8,76,16.3,2.9,67.3,2011,2012
1852,17K181,20052006,NA,1271,5.3,10.4,0.9,91.5,6.2,0.9,51.4,2005,2006
1853,17K246,20062007,NA,970,10.2,17,0.8,85.2,11.6,1.6,54.4,2006,2007
1854,17K382,20062007,NA,154,0,1.3,0,85.7,9.7,1.3,51.3,2006,2007
1855,17K382,20072008,NA,332,0.9,5.7,0.3,86.1,9.6,0.6,50.9,2007,2008
1856,17K382,20082009,NA,500,2.8,8.2,0.2,87.8,7.8,1,52.8,2008,2009
1857,17K382,20092010,69.7,599,2.7,10,0.5,89.8,7.2,1.2,54.8,2009,2010
1858,17K382,20102011,54.3,563,6.2,11,0.7,91.5,5.7,2,54.5,2010,2011
1859,17K382,20112012,57,565,5,10.8,0.2,92,6.7,1.1,53.8,2011,2012
1860,17K408,20062007,NA,102,2.9,3.9,1,83.3,13.7,1,45.1,2006,2007
1861,17K408,20072008,NA,181,2.8,4.4,1.1,83.4,12.2,1.1,45.9,2007,2008
1862,17K408,20082009,NA,268,4.5,7.1,1.1,81,16.4,1.1,44,2008,2009
1863,17K408,20092010,66.3,314,5.4,8.6,1,83.8,13.4,1.6,50,2009,2010
1864,17K408,20102011,63.1,310,10,13.2,1,82.6,14.8,1.6,51.6,2010,2011
1865,17K408,20112012,65.5,319,12.9,15.4,1.6,84.3,12.9,0.9,49.8,2011,2012
1866,17K459,20052006,NA,158,21.5,4.4,8.2,84.8,5.1,1.3,58.2,2005,2006
1867,17K469,20052006,NA,392,4.3,13.5,1.5,89,8.7,0.5,54.6,2005,2006
1868,17K469,20062007,NA,130,6.2,16.9,0.8,94.6,4.6,0,63.1,2006,2007
1869,17K469,20072008,NA,6,16.7,0,0,83.3,16.7,0,83.3,2007,2008
1870,17K470,20052006,NA,290,7.6,13.8,1,84.5,13.8,0.3,58.6,2005,2006
1871,17K470,20062007,NA,3,NA,0,0,66.7,33.3,0,33.3,2006,2007
1872,17K479,20052006,NA,382,7.6,13.4,1.3,88.2,9.2,1,64.1,2005,2006
1873,17K479,20062007,NA,114,6.1,12.3,0,85.1,13.2,0.9,66.7,2006,2007
1874,17K479,20072008,NA,1,NA,0,0,100,0,0,0,2007,2008
1875,17K489,20052006,NA,319,1.3,5.6,0.9,90,6.3,2.2,46.4,2005,2006
1876,17K489,20062007,NA,304,0.7,4.3,0.3,91.1,5.9,1.3,44.4,2006,2007
1877,17K489,20072008,NA,303,0.7,5.6,1,91.7,5.9,1,42.2,2007,2008
1878,17K489,20082009,NA,301,1,5.3,1,92,6.3,0,43.5,2008,2009
1879,17K489,20092010,78.2,258,0.4,8.1,0.8,89.1,8.9,0.4,42.2,2009,2010
1880,17K489,20102011,78.2,287,0.7,9.1,1.4,90.2,7,0.3,43.2,2010,2011
1881,17K489,20112012,70.3,199,0.5,11.1,1,93.5,4,0.5,45.7,2011,2012
1882,17K524,20052006,NA,216,88.9,2.8,38.4,18.1,36.1,7.4,54.6,2005,2006
1883,17K524,20062007,NA,330,75.2,0.9,30.3,23.3,34.2,8.8,54.5,2006,2007
1884,17K524,20072008,NA,417,84.2,2.2,29.7,22.8,37.2,9.6,53.2,2007,2008
1885,17K524,20082009,NA,425,88,4.2,28.7,24.5,35.1,10.4,52.5,2008,2009
1886,17K524,20092010,90.1,437,91.8,3.2,28.8,28.1,31.6,10.8,54.7,2009,2010
1887,17K524,20102011,88.2,433,90.5,2.3,28.4,27.3,32.1,12,56.6,2010,2011
1888,17K524,20112012,80.9,401,91,1,28.4,29.2,27.9,14.2,59.1,2011,2012
1889,17K528,20052006,NA,222,2.3,7.7,2.3,74.8,15.3,0.9,42.8,2005,2006
1890,17K528,20062007,NA,323,2.2,6.5,0.9,82.7,12.4,0.9,44.3,2006,2007
1891,17K528,20072008,NA,413,2.9,9,0.5,86,11.1,1,45.3,2007,2008
1892,17K528,20082009,NA,432,3,11.1,0.2,85,12.3,0.7,46.8,2008,2009
1893,17K528,20092010,81.5,411,3.2,10.5,0.5,87.3,10,0.7,48.7,2009,2010
1894,17K528,20102011,81.5,385,5.7,13.2,0.8,87,10.6,1,48.3,2010,2011
1895,17K528,20112012,68.7,343,5.2,13.4,1.5,89.2,7.3,1.5,50.1,2011,2012
1896,17K531,20052006,NA,300,3.7,7.3,1.3,86.3,8,1.3,56.3,2005,2006
1897,17K531,20062007,NA,459,2.4,8.7,1.5,86.5,9.2,0.7,53.8,2006,2007
1898,17K531,20072008,NA,480,2.5,10.8,1.3,90.6,7.9,0.2,50.8,2007,2008
1899,17K531,20082009,NA,397,2.8,13.1,0.5,92.2,7.1,0.3,50.4,2008,2009
1900,17K531,20092010,79.2,389,3.1,12.6,0,92.5,5.4,1.8,50.6,2009,2010
1901,17K531,20102011,77.6,382,5.5,12,0.5,90.1,6.8,2.6,51.3,2010,2011
1902,17K531,20112012,73.2,386,6.2,15,0.8,88.9,8.3,1.6,51.6,2011,2012
1903,17K533,20052006,NA,277,1.1,7.6,0,91.7,3.6,1.4,44.4,2005,2006
1904,17K533,20062007,NA,439,2.5,4.6,0.5,90.9,5.2,1.1,45.6,2006,2007
1905,17K533,20072008,NA,467,3,11.3,0.4,89.7,6.4,1.1,44.3,2007,2008
1906,17K533,20082009,NA,443,2.7,14.2,0,89.8,8.4,1.4,43.3,2008,2009
1907,17K533,20092010,73.7,451,2.9,15.3,0,90.7,7.3,1.1,44.1,2009,2010
1908,17K533,20102011,81.3,429,3.7,14.5,0.2,90.4,7.2,1.2,49.2,2010,2011
1909,17K533,20112012,68.3,406,3.7,14.5,0.5,89.4,8.4,1.5,52,2011,2012
1910,17K537,20052006,NA,212,7.1,10.8,1.4,83.5,12.3,1.4,51.4,2005,2006
1911,17K537,20062007,NA,324,5.2,9.9,1.5,86.7,10.2,0.6,50.9,2006,2007
1912,17K537,20072008,NA,435,5.5,12.6,1.1,86.9,9.4,1.1,51.3,2007,2008
1913,17K537,20082009,NA,421,4.5,12.6,1.4,85,11.9,1,55.1,2008,2009
1914,17K537,20092010,84.7,420,5.2,13.1,1,85.2,12.1,0.7,58.3,2009,2010
1915,17K537,20102011,81.6,398,7.5,13.3,0.8,86.4,9.8,1,61.8,2010,2011
1916,17K537,20112012,60.9,385,9.1,15.8,1,87.3,9.1,1,61.6,2011,2012
1917,17K539,20052006,NA,218,2.3,7.8,1.8,78.9,13.3,0.9,43.1,2005,2006
1918,17K539,20062007,NA,317,3.5,9.8,1.6,82,13.2,0.6,45.7,2006,2007
1919,17K539,20072008,NA,417,7,11.8,1,85.4,10.8,0.5,51.1,2007,2008
1920,17K539,20082009,NA,421,5.5,12.4,0.7,89.1,9.7,0,54.4,2008,2009
1921,17K539,20092010,79.8,413,7,14.3,1.5,89.1,9.2,0,55.9,2009,2010
1922,17K539,20102011,76,405,7.9,16.5,0,6.4,93.3,0,59.8,2010,2011
1923,17K539,20112012,65.3,422,8.8,19.2,2.1,87,9,1.7,63.3,2011,2012
1924,17K543,20052006,NA,300,NA,1.7,2.7,78.7,12.7,1.3,49,2005,2006
1925,17K543,20062007,NA,446,0.4,1.6,2.2,81.6,9.6,1.1,48.4,2006,2007
1926,17K543,20072008,NA,488,0,2,2.5,85.2,6.8,1,48,2007,2008
1927,17K543,20082009,NA,499,0.2,1.8,3.2,88.6,6.2,1,45.7,2008,2009
1928,17K543,20092010,79.7,491,NA,1.6,3.5,88.2,6.7,0.8,47,2009,2010
1929,17K543,20102011,81.2,509,NA,2.4,3.1,83.7,9.6,0.8,51.5,2010,2011
1930,17K543,20112012,63.3,521,0,2.3,3.1,83.9,9.4,1.3,53,2011,2012
1931,17K544,20052006,NA,291,1.7,4.5,0,89.7,8.9,0,39.2,2005,2006
1932,17K544,20062007,NA,395,1.3,5.1,0,89.9,8.1,0.3,38.5,2006,2007
1933,17K544,20072008,NA,416,1.4,9.1,0.2,88.2,9.4,0,38.5,2007,2008
1934,17K544,20082009,NA,457,1.8,11.6,0.7,88.2,10.5,0.4,38.1,2008,2009
1935,17K544,20092010,72.5,476,3.8,14.9,0.6,86.1,12.6,0,44.5,2009,2010
1936,17K544,20102011,60.5,459,5.9,17.4,1.1,85.8,11.1,0.9,42.5,2010,2011
1937,17K544,20112012,69.3,390,7.9,17.4,0.8,86.9,10,1.3,47.9,2011,2012
1938,17K546,20052006,NA,295,0.3,2.4,2,77.3,13.2,0,25.4,2005,2006
1939,17K546,20062007,NA,404,0.5,3,1,85.9,12.6,0.2,24.8,2006,2007
1940,17K546,20072008,NA,406,0.2,4.9,1.2,85,12.8,0.5,22.7,2007,2008
1941,17K546,20082009,NA,404,0.2,5.4,1.5,85.9,12.1,0.5,21,2008,2009
1942,17K546,20092010,76.3,387,0.8,6.5,0.8,86,12.7,0,22.5,2009,2010
1943,17K546,20102011,72.4,407,0.2,3.7,1.5,86.5,10.3,0.2,23.8,2010,2011
1944,17K546,20112012,70.3,417,0.5,4.1,3.6,82.5,12.2,0.7,24.9,2011,2012
1945,17K547,20052006,NA,336,2.4,5.4,2.1,83,8.9,0.9,47.6,2005,2006
1946,17K547,20062007,NA,454,1.3,6.8,1.8,84.1,10.4,0.9,50.7,2006,2007
1947,17K547,20072008,NA,467,2.4,9.2,1.5,81.6,11.3,1.5,52.2,2007,2008
1948,17K547,20082009,NA,460,2.8,10.2,1.5,82.8,12.2,1.7,55.9,2008,2009
1949,17K547,20092010,71.4,446,4.5,12.1,2.7,81.4,10.8,2,54,2009,2010
1950,17K547,20102011,81.3,444,5.9,9.9,2.5,83.3,11.9,1.6,52.7,2010,2011
1951,17K547,20112012,80.9,471,6.8,11.9,4,79.6,14.2,1.5,54.4,2011,2012
1952,17K548,20052006,NA,320,0.6,7.2,1.3,84.4,8.8,1.6,23.4,2005,2006
1953,17K548,20062007,NA,409,0.5,8.6,0.7,81.9,10.5,2,24.7,2006,2007
1954,17K548,20072008,NA,402,0.7,9.5,0.7,82.3,10,1.7,25.9,2007,2008
1955,17K548,20082009,NA,401,0.5,9.2,0.2,82.8,10.2,1.2,28.7,2008,2009
1956,17K548,20092010,77,411,0.7,10.7,0.7,84.9,12.4,0.7,30.7,2009,2010
1957,17K548,20102011,77,396,0.5,10.6,0.8,84.6,13.4,0.8,30.3,2010,2011
1958,17K548,20112012,60.5,412,0.5,12.1,1,82.8,15.3,1,32.8,2011,2012
1959,17K590,20052006,NA,930,1,2.7,1.2,87.2,4.8,2,42.9,2005,2006
1960,17K590,20062007,NA,907,0.7,0.8,0.9,88.8,4.6,0.7,43.1,2006,2007
1961,17K590,20072008,NA,889,0.3,0.6,0.7,93.6,4.7,0.4,48.1,2007,2008
1962,17K590,20082009,NA,880,0,1.3,0.6,93.6,4.8,0.5,48,2008,2009
1963,17K590,20092010,86.6,939,NA,0.5,0.3,93.7,4.4,0.3,45.2,2009,2010
1964,17K590,20102011,82.8,1032,0,0.2,0.5,96.5,2.8,0.2,43.4,2010,2011
1965,17K590,20112012,59.1,1104,0,0.5,0.9,95.7,2.8,0,41.8,2011,2012
1966,17K600,20052006,NA,2380,5.8,9.2,1.9,83.4,8.8,1.8,25.5,2005,2006
1967,17K600,20062007,NA,2316,4,9.4,1.5,83.5,9.1,1,25.8,2006,2007
1968,17K600,20072008,NA,2263,5.5,9.8,1.3,84.6,8.8,1,25.5,2007,2008
1969,17K600,20082009,NA,2103,5.3,10.6,1.2,88.9,8.4,0.8,24.5,2008,2009
1970,17K600,20092010,80.9,1980,6.1,10.2,1.4,89.4,6.8,0.6,23.2,2009,2010
1971,17K600,20102011,79.9,1746,6.9,10.7,1.5,90.5,6.9,0.6,23,2010,2011
1972,17K600,20112012,73,1608,8.3,12.7,1.8,91.2,5.8,0.7,23.8,2011,2012
1973,17K625,20052006,NA,1528,2.2,12.9,0.6,87.2,9.9,1,57.5,2005,2006
1974,17K625,20062007,NA,1428,1.5,11.3,0.4,86.8,10.2,0.9,58.9,2006,2007
1975,17K625,20072008,NA,1363,3.2,12.1,0.5,87.4,9,0.8,58.9,2007,2008
1976,17K625,20082009,NA,1176,2.8,14.8,0.5,88.7,8.8,0.7,59.4,2008,2009
1977,17K625,20092010,81.5,1017,2.7,13.6,0.5,87.2,9.7,0.9,58.9,2009,2010
1978,17K625,20102011,91.1,626,4,16.5,0.8,87.1,9.1,1.4,57.8,2010,2011
1979,17K625,20112012,77.9,326,3.4,25.5,0.9,87.1,9.5,1.5,54.9,2011,2012
1980,17K751,20112012,87.7,138,8,15.2,3.6,81.2,13.8,1.4,27.5,2011,2012
1981,18K415,20052006,NA,2501,8.7,13.4,0.5,91,6.3,0.6,54.3,2005,2006
1982,18K415,20062007,NA,2021,10.2,11.7,0.5,91,5.9,0.7,55,2006,2007
1983,18K415,20072008,NA,1256,17.4,9.7,0.5,92.4,5.2,0,56.1,2007,2008
1984,18K415,20082009,NA,695,23,12.5,0.1,93.2,5.6,0.1,58.1,2008,2009
1985,18K415,20092010,82.2,279,21.5,10,0.4,93.9,5.4,0,60.6,2009,2010
1986,18K500,20052006,NA,2885,3.9,14.7,1.7,83.2,11.5,2.1,56,2005,2006
1987,18K500,20062007,NA,2736,3.4,14.7,1.6,83.6,12.3,1.9,54.6,2006,2007
1988,18K500,20072008,NA,2544,5.8,14,1.4,84.5,11.2,1.8,54,2007,2008
1989,18K500,20082009,NA,1661,6.3,13.5,1.3,84.7,11.7,1.4,55,2008,2009
1990,18K500,20092010,38.2,831,7.1,18.4,1.4,83.6,11.9,2,57.2,2009,2010
1991,18K500,20102011,39.7,343,9,36.7,1.7,83.4,11.1,2.9,63.8,2010,2011
1992,18K515,20052006,NA,1990,5,14.9,0.9,87.2,8.9,1.8,55.6,2005,2006
1993,18K515,20062007,NA,1674,3.6,13.7,1,89.3,6.9,1.3,54.7,2006,2007
1994,18K515,20072008,NA,920,6.4,14.6,1,91.1,6.1,1.4,55.9,2007,2008
1995,18K515,20082009,NA,383,4.2,17,1.3,90.6,6.5,1.3,57.4,2008,2009
1996,18K515,20092010,43.3,114,2.6,14,4.4,89.5,3.5,2.6,69.3,2009,2010
1997,18K563,20072008,NA,99,32.3,3,1,85.9,9.1,4,45.5,2007,2008
1998,18K563,20082009,NA,191,38.2,5.2,2.6,90.1,6.3,0.5,47.1,2008,2009
1999,18K563,20092010,87.8,289,50.9,6.9,4.2,88.2,6.9,0,47.1,2009,2010
2000,18K563,20102011,87.8,372,38.2,8.9,3.5,89.5,6.2,0.3,47.3,2010,2011
2001,18K563,20112012,76.5,382,30.4,11.5,1.8,92.9,4.5,0.5,49,2011,2012
2002,18K566,20082009,NA,145,3.4,18.6,2.8,86.9,7.6,1.4,62.8,2008,2009
2003,18K566,20092010,81.7,220,3.6,20,2.7,89.1,6.8,0,67.7,2009,2010
2004,18K566,20102011,64.2,315,5.1,18.7,2.5,87,8.9,1.3,63.8,2010,2011
2005,18K566,20112012,60.5,331,5.7,19.6,1.5,88.8,8.5,0.9,61,2011,2012
2006,18K567,20072008,NA,81,1.2,9.9,0,85.2,11.1,3.7,34.6,2007,2008
2007,18K567,20082009,NA,175,1.7,12,2.3,80.6,12.6,3.4,35.4,2008,2009
2008,18K567,20092010,69.4,250,4.4,19.2,0.8,80.4,15.2,2.4,38.4,2009,2010
2009,18K567,20102011,80.2,331,3.3,21.5,0,83.7,13.9,2.1,37.8,2010,2011
2010,18K567,20112012,67.8,382,5,18.6,0.5,84.3,12.8,2.1,36.1,2011,2012
2011,18K569,20072008,NA,70,10,8.6,0,81.4,15.7,1.4,61.4,2007,2008
2012,18K569,20082009,NA,140,10,8.6,0,89.3,8.6,1.4,59.3,2008,2009
2013,18K569,20092010,73.9,225,8.9,13.8,1.3,87.1,8,1.3,63.1,2009,2010
2014,18K569,20102011,78.4,306,9.8,12.4,0.3,88.2,7.2,1.3,64.1,2010,2011
2015,18K569,20112012,62.6,294,9.5,20.1,0,88.1,8.8,1.7,64.3,2011,2012
2016,18K576,20072008,NA,81,1.2,9.9,0,85.2,8.6,2.5,51.9,2007,2008
2017,18K576,20082009,NA,159,1.9,13.2,1.3,87.4,8.8,2.5,48.4,2008,2009
2018,18K576,20092010,75.8,246,2,15.4,0.8,88.6,7.7,2,50,2009,2010
2019,18K576,20102011,71.6,332,5.1,13.9,1.2,88.6,8.1,1.8,50.3,2010,2011
2020,18K576,20112012,64.1,325,5.2,16.6,0.3,93.5,5.8,0,48.9,2011,2012
2021,18K578,20072008,NA,139,2.2,5.8,0,89.9,8.6,1.4,44.6,2007,2008
2022,18K578,20082009,NA,160,1.3,4.4,0.6,86.3,11.9,0.6,48.8,2008,2009
2023,18K578,20092010,67.7,214,0.5,7,1.9,86,10.3,1.4,47.2,2009,2010
2024,18K578,20102011,73.2,230,2.2,9.1,1.7,84.8,9.1,3,53.5,2010,2011
2025,18K578,20112012,65,217,2.8,11.1,0.9,88,9.2,0.9,58.5,2011,2012
2026,18K589,20072008,NA,78,2.6,12.8,0,85.9,9,0,51.3,2007,2008
2027,18K589,20082009,NA,141,0.7,16.3,0,88.7,7.8,0,53.2,2008,2009
2028,18K589,20092010,64.5,208,1.9,17.8,0.5,91.3,6.7,0,50.5,2009,2010
2029,18K589,20102011,69.1,245,2.9,19.2,0.8,89.4,9,0,49.8,2010,2011
2030,18K589,20112012,54.4,293,3.4,17.4,0.7,89.4,9.6,0,47.4,2011,2012
2031,18K617,20082009,NA,80,3.8,18.8,1.3,81.3,13.8,2.5,71.3,2008,2009
2032,18K617,20092010,78.8,166,4.2,19.3,1.8,85.5,9,1.2,65.7,2009,2010
2033,18K617,20102011,72.1,241,8.7,21.2,0.8,83,11.2,0.4,66.4,2010,2011
2034,18K617,20112012,61.3,310,8.1,18.1,1.3,85.8,10.6,1.3,66.5,2011,2012
2035,18K629,20082009,NA,79,2.5,17.7,1.3,82.3,15.2,0,53.2,2008,2009
2036,18K629,20092010,78.2,152,9.2,17.8,1.3,82.2,14.5,0.7,48,2009,2010
2037,18K629,20102011,90.5,226,8.8,20.4,2.2,85.4,10.6,0.9,49.1,2010,2011
2038,18K629,20112012,71.6,299,7.7,18.4,1.3,86.6,11.4,0.7,51.5,2011,2012
2039,18K633,20082009,NA,113,3.5,8.8,0.9,79.6,16.8,1.8,24.8,2008,2009
2040,18K633,20092010,91.2,233,3.9,8.6,0.9,84.1,10.3,0.9,21.5,2009,2010
2041,18K633,20102011,77.7,347,3.7,9.5,1.7,86.5,10.7,0.6,19.3,2010,2011
2042,18K633,20112012,75.2,460,3.3,10.4,1.7,85,12.4,0.2,21.5,2011,2012
2043,18K635,20082009,NA,149,3.4,5.4,0.7,84.6,10.7,4,51.7,2008,2009
2044,18K635,20092010,66.2,199,1,8,0.5,84.9,11.6,3,54.3,2009,2010
2045,18K635,20102011,76,177,1.1,5.6,0,85.9,11.9,1.7,55.9,2010,2011
2046,18K635,20112012,51.1,203,1.5,9.4,1,86.2,11.3,1,50.2,2011,2012
2047,18K637,20082009,NA,61,6.6,26.2,1.6,80.3,14.8,3.3,54.1,2008,2009
2048,18K637,20092010,83.6,130,5.4,21.5,3.1,75.4,16.9,0.8,51.5,2009,2010
2049,18K637,20102011,78.5,187,6.4,20.9,1.6,85,11.8,1.6,50.3,2010,2011
2050,18K637,20112012,54.5,274,6.9,16.8,2.2,83.9,12,1.5,54.7,2011,2012
2051,18K642,20082009,NA,108,3.7,12,0,77.8,19.4,0.9,57.4,2008,2009
2052,18K642,20092010,89.7,170,7.6,12.9,2.4,82.4,15.3,0,59.4,2009,2010
2053,18K642,20102011,88.8,246,13.4,13.8,2,80.1,15.9,1.6,59.3,2010,2011
2054,18K642,20112012,76.4,305,11.1,12.5,2.3,82.3,10.5,3.9,62.6,2011,2012
2055,18K673,20092010,60,150,0.7,8,0.7,86.7,12.7,0,41.3,2009,2010
2056,18K673,20102011,66.4,208,1,8.2,0.5,88.5,10.6,0.5,52.4,2010,2011
2057,18K673,20112012,56.7,203,0.5,8.9,1,88.7,9.4,0.5,52.2,2011,2012
2058,19K166,20052006,NA,790,2.7,18.1,0.6,81,16.8,1,50.5,2005,2006
2059,19K218,20082009,NA,803,10.3,16.8,16.1,45.6,35.5,1.9,51.8,2008,2009
2060,19K302,20082009,NA,953,17.3,17,4.7,33.4,60.7,0.7,50.2,2008,2009
2061,19K302,20092010,81.2,1017,20.7,15.2,4.3,33,60.5,1.2,50.9,2009,2010
2062,19K302,20102011,81.2,976,19.2,14.7,4.9,33.1,60.7,0.7,50.5,2010,2011
2063,19K328,20052006,NA,773,6,13.7,0.3,62.4,34.8,0.6,49.4,2005,2006
2064,19K328,20062007,NA,729,7.1,14,0.7,61.5,36.2,0.3,50.6,2006,2007
2065,19K409,20052006,NA,419,1.4,6.2,1.7,64,32.5,0.7,42.7,2005,2006
2066,19K409,20062007,NA,433,0.7,6.7,1.8,64,32.1,0.7,42,2006,2007
2067,19K409,20072008,NA,454,0.9,6.6,1.3,62.1,33.7,0.7,41.4,2007,2008
2068,19K409,20082009,NA,452,0,7.3,1.1,62.6,34.3,1.1,42.7,2008,2009
2069,19K409,20092010,86.2,448,NA,5.8,0.9,62.1,35,1.6,43.8,2009,2010
2070,19K409,20102011,83.5,438,0.7,5.3,0.9,63.7,33.1,1.6,44.3,2010,2011
2071,19K409,20112012,72.2,433,0.5,2.1,0.5,67.2,30.3,1.4,43.2,2011,2012
2072,19K420,20052006,NA,3192,20.1,10.2,7.7,28.1,59.6,2.8,53.7,2005,2006
2073,19K420,20062007,NA,2707,21.5,10.6,7.8,26.6,62,2.5,52.4,2006,2007
2074,19K420,20072008,NA,2537,30.4,10.8,8.2,25.9,63.5,2.2,52.6,2007,2008
2075,19K420,20082009,NA,1787,33.9,8.5,8.3,24,65.2,2.1,51.9,2008,2009
2076,19K420,20092010,67.7,1020,33.8,7.5,8.9,21.4,66.8,2.4,53,2009,2010
2077,19K420,20102011,54.7,492,32.9,9.6,7.1,20.1,70.1,2.4,55.3,2010,2011
2078,19K420,20112012,64.3,112,38.4,12.5,4.5,11.6,82.1,1.8,51.8,2011,2012
2079,19K435,20052006,NA,720,6.1,12.8,0.7,74.6,23.8,0.1,51.9,2005,2006
2080,19K502,20052006,NA,210,1.9,13.3,0.5,72.9,24.8,0,67.6,2005,2006
2081,19K502,20062007,NA,306,2.6,15.4,0.7,74.5,22.2,0.7,71.9,2006,2007
2082,19K502,20072008,NA,386,3.6,14.8,0.5,78.8,18.4,0.3,72.3,2007,2008
2083,19K502,20082009,NA,396,3.3,14.1,1,79.3,18.2,0.5,73.2,2008,2009
2084,19K502,20092010,81,420,3.3,15.5,0.7,79.8,18.6,0.5,78.8,2009,2010
2085,19K502,20102011,81.7,400,5.3,17,1,76.5,20.8,1,80,2010,2011
2086,19K502,20112012,70.9,381,5,21,1,73.8,23.4,1.6,81.1,2011,2012
2087,19K504,20052006,NA,195,5.6,11.3,0,74.9,22.6,1,50.8,2005,2006
2088,19K504,20062007,NA,291,3.1,10.7,0.7,77,21,0.7,49.1,2006,2007
2089,19K504,20072008,NA,385,3.9,11.2,0.8,76.6,19.2,0.8,50.9,2007,2008
2090,19K504,20082009,NA,426,4.9,14.1,0.5,75.4,21.8,0.7,53.3,2008,2009
2091,19K504,20092010,74.9,443,5.2,13.8,1.1,75.2,21.7,0.7,53.5,2009,2010
2092,19K504,20102011,72.8,426,9.2,15.7,1.6,74.6,22.8,0.5,57,2010,2011
2093,19K504,20112012,60.5,401,9.7,16.2,2,74.3,22.2,1,54.4,2011,2012
2094,19K507,20052006,NA,192,5.7,5.7,0,77.1,19.3,0.5,31.8,2005,2006
2095,19K507,20062007,NA,305,2.3,10.5,0,78.7,17.7,0.7,35.4,2006,2007
