,DBN,School_Name,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,avg_sat_score,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,Borough
782,17K625,PAUL ROBESON HIGH SCHOOL,53,365,363,355,1083,20102011,91.1,626,4,16.5,0.8,87.1,9.1,1.4,57.8,Brooklyn
783,17K625,PAUL ROBESON HIGH SCHOOL,53,365,363,355,1083,20112012,77.9,326,3.4,25.5,0.9,87.1,9.5,1.5,54.9,Brooklyn
784,18K563,IT TAKES A VILLAGE ACADEMY,56,313,320,330,963,20092010,87.8,289,50.9,6.9,4.2,88.2,6.9,0,47.1,Brooklyn
785,18K563,IT TAKES A VILLAGE ACADEMY,56,313,320,330,963,20102011,87.8,372,38.2,8.9,3.5,89.5,6.2,0.3,47.3,Brooklyn
786,18K563,IT TAKES A VILLAGE ACADEMY,56,313,320,330,963,20112012,76.5,382,30.4,11.5,1.8,92.9,4.5,0.5,49,Brooklyn
787,18K566,BROOKLYN GENERATION SCHOOL,29,374,377,394,1145,20092010,81.7,220,3.6,20,2.7,89.1,6.8,0,67.7,Brooklyn
788,18K566,BROOKLYN GENERATION SCHOOL,29,374,377,394,1145,20102011,64.2,315,5.1,18.7,2.5,87,8.9,1.3,63.8,Brooklyn
789,18K566,BROOKLYN GENERATION SCHOOL,29,374,377,394,1145,20112012,60.5,331,5.7,19.6,1.5,88.8,8.5,0.9,61,Brooklyn
790,18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,54,383,358,377,1118,20092010,69.4,250,4.4,19.2,0.8,80.4,15.2,2.4,38.4,Brooklyn
791,18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,54,383,358,377,1118,20102011,80.2,331,3.3,21.5,0,83.7,13.9,2.1,37.8,Brooklyn
792,18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,54,383,358,377,1118,20112012,67.8,382,5,18.6,0.5,84.3,12.8,2.1,36.1,Brooklyn
793,18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,43,368,378,346,1092,20092010,73.9,225,8.9,13.8,1.3,87.1,8,1.3,63.1,Brooklyn
794,18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,43,368,378,346,1092,20102011,78.4,306,9.8,12.4,0.3,88.2,7.2,1.3,64.1,Brooklyn
795,18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,43,368,378,346,1092,20112012,62.6,294,9.5,20.1,0,88.1,8.8,1.7,64.3,Brooklyn
796,18K576,VICTORY COLLEGIATE HIGH SCHOOL,63,387,377,379,1143,20092010,75.8,246,2,15.4,0.8,88.6,7.7,2,50,Brooklyn
797,18K576,VICTORY COLLEGIATE HIGH SCHOOL,63,387,377,379,1143,20102011,71.6,332,5.1,13.9,1.2,88.6,8.1,1.8,50.3,Brooklyn
798,18K576,VICTORY COLLEGIATE HIGH SCHOOL,63,387,377,379,1143,20112012,64.1,325,5.2,16.6,0.3,93.5,5.8,0,48.9,Brooklyn
799,18K578,BROOKLYN BRIDGE ACADEMY,17,384,362,351,1097,20092010,67.7,214,0.5,7,1.9,86,10.3,1.4,47.2,Brooklyn
800,18K578,BROOKLYN BRIDGE ACADEMY,17,384,362,351,1097,20102011,73.2,230,2.2,9.1,1.7,84.8,9.1,3,53.5,Brooklyn
801,18K578,BROOKLYN BRIDGE ACADEMY,17,384,362,351,1097,20112012,65,217,2.8,11.1,0.9,88,9.2,0.9,58.5,Brooklyn
802,18K589,ARTS & MEDIA PREPARATORY ACADEMY,48,361,360,359,1080,20092010,64.5,208,1.9,17.8,0.5,91.3,6.7,0,50.5,Brooklyn
803,18K589,ARTS & MEDIA PREPARATORY ACADEMY,48,361,360,359,1080,20102011,69.1,245,2.9,19.2,0.8,89.4,9,0,49.8,Brooklyn
804,18K589,ARTS & MEDIA PREPARATORY ACADEMY,48,361,360,359,1080,20112012,54.4,293,3.4,17.4,0.7,89.4,9.6,0,47.4,Brooklyn
805,18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,37,404,393,386,1183,20092010,78.8,166,4.2,19.3,1.8,85.5,9,1.2,65.7,Brooklyn
806,18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,37,404,393,386,1183,20102011,72.1,241,8.7,21.2,0.8,83,11.2,0.4,66.4,Brooklyn
807,18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,37,404,393,386,1183,20112012,61.3,310,8.1,18.1,1.3,85.8,10.6,1.3,66.5,Brooklyn
808,18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,33,393,395,381,1169,20092010,78.2,152,9.2,17.8,1.3,82.2,14.5,0.7,48,Brooklyn
809,18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,33,393,395,381,1169,20102011,90.5,226,8.8,20.4,2.2,85.4,10.6,0.9,49.1,Brooklyn
810,18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,33,393,395,381,1169,20112012,71.6,299,7.7,18.4,1.3,86.6,11.4,0.7,51.5,Brooklyn
811,18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,75,386,380,393,1159,20092010,91.2,233,3.9,8.6,0.9,84.1,10.3,0.9,21.5,Brooklyn
812,18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,75,386,380,393,1159,20102011,77.7,347,3.7,9.5,1.7,86.5,10.7,0.6,19.3,Brooklyn
813,18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,75,386,380,393,1159,20112012,75.2,460,3.3,10.4,1.7,85,12.4,0.2,21.5,Brooklyn
814,18K635,OLYMPUS ACADEMY,7,400,370,370,1140,20092010,66.2,199,1,8,0.5,84.9,11.6,3,54.3,Brooklyn
815,18K635,OLYMPUS ACADEMY,7,400,370,370,1140,20102011,76,177,1.1,5.6,0,85.9,11.9,1.7,55.9,Brooklyn
816,18K635,OLYMPUS ACADEMY,7,400,370,370,1140,20112012,51.1,203,1.5,9.4,1,86.2,11.3,1,50.2,Brooklyn
817,18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,35,363,381,367,1111,20092010,83.6,130,5.4,21.5,3.1,75.4,16.9,0.8,51.5,Brooklyn
818,18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,35,363,381,367,1111,20102011,78.5,187,6.4,20.9,1.6,85,11.8,1.6,50.3,Brooklyn
819,18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,35,363,381,367,1111,20112012,54.5,274,6.9,16.8,2.2,83.9,12,1.5,54.7,Brooklyn
820,18K642,URBAN ACTION ACADEMY,40,376,385,374,1135,20092010,89.7,170,7.6,12.9,2.4,82.4,15.3,0,59.4,Brooklyn
821,18K642,URBAN ACTION ACADEMY,40,376,385,374,1135,20102011,88.8,246,13.4,13.8,2,80.1,15.9,1.6,59.3,Brooklyn
822,18K642,URBAN ACTION ACADEMY,40,376,385,374,1135,20112012,76.4,305,11.1,12.5,2.3,82.3,10.5,3.9,62.6,Brooklyn
823,18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,12,410,403,378,1191,20092010,60,150,0.7,8,0.7,86.7,12.7,0,41.3,Brooklyn
824,18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,12,410,403,378,1191,20102011,66.4,208,1,8.2,0.5,88.5,10.6,0.5,52.4,Brooklyn
825,18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,12,410,403,378,1191,20112012,56.7,203,0.5,8.9,1,88.7,9.4,0.5,52.2,Brooklyn
826,19K409,EAST NEW YORK FAMILY ACADEMY,54,416,432,394,1242,20102011,83.5,438,0.7,5.3,0.9,63.7,33.1,1.6,44.3,Brooklyn
827,19K409,EAST NEW YORK FAMILY ACADEMY,54,416,432,394,1242,20112012,72.2,433,0.5,2.1,0.5,67.2,30.3,1.4,43.2,Brooklyn
828,19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,37,341,349,333,1023,20092010,81,420,3.3,15.5,0.7,79.8,18.6,0.5,78.8,Brooklyn
829,19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,37,341,349,333,1023,20102011,81.7,400,5.3,17,1,76.5,20.8,1,80,Brooklyn
830,19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,37,341,349,333,1023,20112012,70.9,381,5,21,1,73.8,23.4,1.6,81.1,Brooklyn
831,19K504,HIGH SCHOOL FOR CIVIL RIGHTS,47,363,349,342,1054,20092010,74.9,443,5.2,13.8,1.1,75.2,21.7,0.7,53.5,Brooklyn
832,19K504,HIGH SCHOOL FOR CIVIL RIGHTS,47,363,349,342,1054,20102011,72.8,426,9.2,15.7,1.6,74.6,22.8,0.5,57,Brooklyn
833,19K504,HIGH SCHOOL FOR CIVIL RIGHTS,47,363,349,342,1054,20112012,60.5,401,9.7,16.2,2,74.3,22.2,1,54.4,Brooklyn
834,19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,61,380,386,383,1149,20092010,77.9,440,3,16.1,0.2,80.2,17.7,0.7,45.7,Brooklyn
835,19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,61,380,386,383,1149,20102011,77.7,420,5,19.3,0.5,80,17.1,1.4,50.5,Brooklyn
836,19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,61,380,386,383,1149,20112012,76,453,4.9,19.6,0.7,81.5,17.4,0,51.4,Brooklyn
837,19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,68,371,365,370,1106,20092010,82.3,400,3.5,13.8,1.8,81.5,15,0,36.3,Brooklyn
838,19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,68,371,365,370,1106,20102011,83.9,412,3.9,16.5,1.2,82.5,15.3,0.2,35.7,Brooklyn
839,19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,68,371,365,370,1106,20112012,72.6,380,4.2,14.7,2.1,81.1,14.2,1.3,36.8,Brooklyn
840,19K583,MULTICULTURAL HIGH SCHOOL,29,279,322,286,887,20092010,72.9,344,89.8,0.9,0.3,1.5,97.1,0,49.7,Brooklyn
841,19K583,MULTICULTURAL HIGH SCHOOL,29,279,322,286,887,20102011,83,415,90.1,0.7,0,1,99,0,50.1,Brooklyn
842,19K583,MULTICULTURAL HIGH SCHOOL,29,279,322,286,887,20112012,73.4,406,94.6,1,0,0.2,99.8,0,49.8,Brooklyn
843,19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,182,395,418,380,1193,20092010,75.9,1543,2.1,11.5,4.1,71,22.4,1.6,81.1,Brooklyn
844,19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,182,395,418,380,1193,20102011,75.9,1458,2.5,13.4,4,71.3,22.6,1.4,82.6,Brooklyn
845,19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,182,395,418,380,1193,20112012,62.3,1317,2.4,14.2,4.4,70.5,23.2,1.5,84.1,Brooklyn
846,19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,60,371,371,354,1096,20092010,90.4,206,16.5,17.5,6.8,33.5,52.9,4.4,64.1,Brooklyn
847,19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,60,371,371,354,1096,20102011,95.5,302,15.2,19.5,8.6,36.4,50.7,3.6,65.6,Brooklyn
848,19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,60,371,371,354,1096,20112012,75.8,404,12.1,19.3,7.4,38.4,50.2,3,70.3,Brooklyn
849,19K639,BROOKLYN LAB SCHOOL,57,360,385,363,1108,20092010,86.4,211,12.3,16.6,4.7,36,54.5,2.4,60.7,Brooklyn
850,19K639,BROOKLYN LAB SCHOOL,57,360,385,363,1108,20102011,85.4,314,15.3,19.7,0.6,32.5,65.3,1.3,59.2,Brooklyn
851,19K639,BROOKLYN LAB SCHOOL,57,360,385,363,1108,20112012,76,397,15.4,19.4,1.5,30.7,65,1.3,58.4,Brooklyn
852,19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,51,376,385,368,1129,20092010,73.2,420,11.2,11,11,16.2,68.6,2.1,45,Brooklyn
853,19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,51,376,385,368,1129,20102011,74,433,13.4,11.5,7.6,18,70.2,2.5,47.3,Brooklyn
854,19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,51,376,385,368,1129,20112012,67.1,437,16.2,11.7,8.2,16.9,73.2,1.4,47.8,Brooklyn
855,19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,74,370,369,363,1102,20092010,79.6,963,4.6,18.5,1.2,71.8,24.4,1.1,31.5,Brooklyn
856,19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,74,370,369,363,1102,20102011,79.6,759,4.3,21.6,0.8,71.7,25,0.9,31.9,Brooklyn
857,19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,74,370,369,363,1102,20112012,73.3,590,5.3,26.6,0.5,71.9,25.4,0.7,29.8,Brooklyn
858,19K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, WRITERS AND PERFORMERS",38,383,400,374,1157,20092010,60,166,10.8,13.9,12,47.6,40.4,0,45.8,Brooklyn
859,19K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, WRITERS AND PERFORMERS",38,383,400,374,1157,20102011,93.3,238,9.7,16.4,10.5,51.7,37.8,0,40.3,Brooklyn
860,19K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, WRITERS AND PERFORMERS",38,383,400,374,1157,20112012,81.9,311,9,17.7,10,54.3,34.7,0.6,37.6,Brooklyn
861,20K445,NEW UTRECHT HIGH SCHOOL,456,402,471,399,1272,20092010,54,2935,23,14.9,29.2,6.8,31.8,31.4,58.3,Brooklyn
862,20K445,NEW UTRECHT HIGH SCHOOL,456,402,471,399,1272,20102011,53.6,3218,24.5,14.3,34.3,6,28.8,30.8,59.7,Brooklyn
863,20K445,NEW UTRECHT HIGH SCHOOL,456,402,471,399,1272,20112012,59,3276,23,15.6,35.9,5.5,28,30.5,59.3,Brooklyn
864,20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,238,425,474,424,1323,20092010,79.7,1297,5.7,16.7,18.7,10.7,53.7,16,55.4,Brooklyn
865,20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,238,425,474,424,1323,20102011,79.7,1297,5.6,18,18.4,10.3,54.9,15.9,53.7,Brooklyn
866,20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,238,425,474,424,1323,20112012,67.3,1280,4.9,19.4,19.2,9.5,54.1,16.8,53.5,Brooklyn
867,20K490,FORT HAMILTON HIGH SCHOOL,694,417,478,411,1306,20092010,55.2,4270,20.7,10.2,28.1,5.1,31.9,33.7,54.1,Brooklyn
868,20K490,FORT HAMILTON HIGH SCHOOL,694,417,478,411,1306,20102011,48.5,4353,21.7,11.9,29.6,5,30.3,34.4,54.7,Brooklyn
869,20K490,FORT HAMILTON HIGH SCHOOL,694,417,478,411,1306,20112012,45.9,4275,21.2,12.8,30.3,5,30.2,34.2,53.4,Brooklyn
870,20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,385,383,486,375,1244,20092010,72.4,3486,40.4,10.4,39.6,8.1,33.5,18.3,57.4,Brooklyn
871,20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,385,383,486,375,1244,20102011,74.2,3412,41.6,11.2,41.5,8.6,31.4,17.8,58.3,Brooklyn
872,20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,385,383,486,375,1244,20112012,74.3,3108,39.4,10.8,44.2,9.4,27.3,18.6,58.4,Brooklyn
873,21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,54,326,386,314,1026,20092010,85,326,87.7,1.5,23,28.5,33.1,14.7,55.5,Brooklyn
874,21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,54,326,386,314,1026,20102011,85,333,88,1.2,30.6,20.7,27.3,21.3,52.9,Brooklyn
875,21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,54,326,386,314,1026,20112012,73.8,343,89.2,0.3,42,14,21,22.7,58.9,Brooklyn
876,21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,54,402,427,408,1237,20092010,79.6,471,11.7,10.6,10.4,27.2,27.4,34.8,48,Brooklyn
877,21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,54,402,427,408,1237,20102011,79.6,468,12.8,12.2,12.2,22.2,26.9,38.7,51.9,Brooklyn
878,21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,54,402,427,408,1237,20112012,70.4,481,11,16,12.3,24.1,25.8,37.6,53.6,Brooklyn
879,21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,39,388,398,378,1164,20092010,79,348,2.9,16.1,2.3,66.7,22.7,7.2,85.9,Brooklyn
880,21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,39,388,398,378,1164,20102011,79,341,2.9,18.5,2.9,64.8,24.9,7.3,89.7,Brooklyn
881,21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,39,388,398,378,1164,20112012,69.2,370,2.4,14.6,2.7,68.4,23,5.9,88.9,Brooklyn
882,21K410,ABRAHAM LINCOLN HIGH SCHOOL,475,396,437,393,1226,20092010,55.4,2533,17.2,11.3,16.7,35.8,21.3,25,56.1,Brooklyn
883,21K410,ABRAHAM LINCOLN HIGH SCHOOL,475,396,437,393,1226,20102011,55.9,2617,19.5,11,18,34.2,20.6,26.6,56,Brooklyn
884,21K410,ABRAHAM LINCOLN HIGH SCHOOL,475,396,437,393,1226,20112012,53.3,2595,16.7,11.5,19.3,35.1,20.1,25.1,56.4,Brooklyn
885,21K525,EDWARD R. MURROW HIGH SCHOOL,727,468,496,467,1431,20092010,34.5,3949,8.2,12.8,26,25.9,15.8,31.7,42,Brooklyn
886,21K525,EDWARD R. MURROW HIGH SCHOOL,727,468,496,467,1431,20102011,19.6,4019,9.1,13.8,25.6,24.9,17,32.2,41.8,Brooklyn
887,21K525,EDWARD R. MURROW HIGH SCHOOL,727,468,496,467,1431,20112012,28.5,4022,9.1,14.1,27.1,24.1,17.6,30.8,42.4,Brooklyn
888,21K540,JOHN DEWEY HIGH SCHOOL,448,404,468,390,1262,20092010,45,2756,16.3,7.8,33.9,32.2,20.1,13.2,47.7,Brooklyn
889,21K540,JOHN DEWEY HIGH SCHOOL,448,404,468,390,1262,20102011,55.9,2613,19.2,8.7,36.7,31.2,19.9,11.9,49,Brooklyn
890,21K540,JOHN DEWEY HIGH SCHOOL,448,404,468,390,1262,20112012,58.7,2168,19.6,8.7,39.1,30.6,19.1,10.8,51.5,Brooklyn
891,21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,40,384,375,365,1124,20092010,80.5,153,2.6,15.7,3.3,41.8,38.6,13.7,47.1,Brooklyn
892,21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,40,384,375,365,1124,20102011,80.5,219,3.7,17.8,5.9,42,34.2,17.4,48.4,Brooklyn
893,21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,40,384,375,365,1124,20112012,72,251,4.8,20.3,4.8,44.6,29.9,20.3,51,Brooklyn
894,21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,40,353,370,356,1079,20092010,69.2,161,31.1,16.1,17.4,23,42.9,16.8,54,Brooklyn
895,21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,40,353,370,356,1079,20102011,69.2,210,23.3,17.6,16.7,20,45.2,18.1,54.3,Brooklyn
896,21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,40,353,370,356,1079,20112012,64.4,226,21.7,16.4,19.5,19.5,41.2,19.5,51.3,Brooklyn
897,21K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,95,394,414,376,1184,20092010,75.3,1366,2.4,16.5,3.1,74.1,17.7,4.6,81.3,Brooklyn
898,21K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,95,394,414,376,1184,20102011,88.2,1171,3.3,21.4,3.2,74.6,15.7,6.1,80.6,Brooklyn
899,21K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,95,394,414,376,1184,20112012,74.3,956,3.1,22.7,3.2,74.9,14,6.9,78,Brooklyn
900,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,119,429,449,435,1313,20092010,65.2,875,7.4,18.3,11.2,10.1,20.1,58.1,45.9,Brooklyn
901,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,119,429,449,435,1313,20102011,65.2,895,6.5,18.4,10.5,8.5,22.5,58.5,49.2,Brooklyn
902,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,119,429,449,435,1313,20112012,49.9,876,8.4,18.7,12.8,7.2,23.1,56.5,50.1,Brooklyn
903,21K728,LIBERATION DIPLOMA PLUS,10,411,369,373,1153,20092010,83.1,180,0.6,8.9,5.6,44.4,24.4,25,52.8,Brooklyn
904,21K728,LIBERATION DIPLOMA PLUS,10,411,369,373,1153,20102011,88.3,187,1.6,8,2.7,45.5,38.5,12.8,47.1,Brooklyn
905,21K728,LIBERATION DIPLOMA PLUS,10,411,369,373,1153,20112012,82.3,191,1.6,6.3,2.6,44,37.7,15.2,41.9,Brooklyn
906,22K405,MIDWOOD HIGH SCHOOL,824,478,519,476,1473,20092010,28.1,3938,3.4,5.6,30.3,37.7,11.3,20.5,46.4,Brooklyn
907,22K405,MIDWOOD HIGH SCHOOL,824,478,519,476,1473,20102011,31.7,3986,3.5,5.5,30.9,36.5,11.8,20.6,45.7,Brooklyn
908,22K405,MIDWOOD HIGH SCHOOL,824,478,519,476,1473,20112012,41.2,3842,3.7,5.2,31.7,35.2,11.7,21.2,45.3,Brooklyn
909,22K425,JAMES MADISON HIGH SCHOOL,518,436,475,439,1350,20092010,48.5,3288,10.2,10.7,17.5,22.5,15.7,43,53.7,Brooklyn
910,22K425,JAMES MADISON HIGH SCHOOL,518,436,475,439,1350,20102011,52,3145,12.9,12.3,19.4,18.9,15,46.4,54.1,Brooklyn
911,22K425,JAMES MADISON HIGH SCHOOL,518,436,475,439,1350,20112012,58.3,3076,13.2,12.4,20.8,17.9,14.5,46.4,54.4,Brooklyn
912,22K495,SHEEPSHEAD BAY HIGH SCHOOL,236,383,392,370,1145,20092010,39.9,2272,17.9,11.6,10.3,64.8,16.5,7.6,50,Brooklyn
913,22K495,SHEEPSHEAD BAY HIGH SCHOOL,236,383,392,370,1145,20102011,54.8,2147,18.4,13.2,10.2,65.8,15.8,8,52.1,Brooklyn
914,22K495,SHEEPSHEAD BAY HIGH SCHOOL,236,383,392,370,1145,20112012,53.1,1928,21.7,13.1,12,61.8,15.8,10.1,53.2,Brooklyn
915,22K535,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,259,524,561,542,1627,20092010,32.6,1049,0.6,5,11.6,11.1,9.1,68.1,40.1,Brooklyn
916,22K535,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,259,524,561,542,1627,20102011,36.9,1028,0.2,6.5,12.2,9.8,9.8,67.9,40.5,Brooklyn
917,22K535,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,259,524,561,542,1627,20112012,29,1022,0.5,7.3,13.5,9.4,10.8,65.6,41.2,Brooklyn
918,22K555,BROOKLYN COLLEGE ACADEMY,131,456,456,440,1352,20102011,72.5,620,0.6,2.1,4.8,78.1,14.2,1.9,34,Brooklyn
919,22K555,BROOKLYN COLLEGE ACADEMY,131,456,456,440,1352,20112012,48.4,630,0.2,1.7,5.9,77.9,12.4,2.7,36.3,Brooklyn
920,23K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,60,389,409,387,1185,20092010,68,606,1,9.9,2.3,86.3,9.7,0.3,48.3,Brooklyn
921,23K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,60,389,409,387,1185,20102011,88.1,598,1.2,11.2,2.2,87.1,9.5,0.3,49,Brooklyn
922,23K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,60,389,409,387,1185,20112012,74.5,580,1.6,12.1,1.9,88.1,8.3,0.5,50.7,Brooklyn
923,23K514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,55,361,371,359,1091,20092010,81,422,1.2,16.1,0.7,89.1,7.8,0.7,47.9,Brooklyn
924,23K514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,55,361,371,359,1091,20102011,81,390,0.8,18.2,0.3,91,7.9,0.5,47.9,Brooklyn
925,23K514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,55,361,371,359,1091,20112012,66.9,365,1.4,20.3,0.8,88.5,10.4,0,48.5,Brooklyn
926,23K643,BROOKLYN DEMOCRACY ACADEMY,11,349,338,331,1018,20092010,53.3,199,2.5,11.1,0,86.4,11.1,1,43.2,Brooklyn
927,23K643,BROOKLYN DEMOCRACY ACADEMY,11,349,338,331,1018,20102011,46.9,203,4.9,14.3,0,86.7,10.3,1.5,47.3,Brooklyn
928,23K643,BROOKLYN DEMOCRACY ACADEMY,11,349,338,331,1018,20112012,62.3,205,2.4,16.1,1.5,85.9,11.7,0.5,47.8,Brooklyn
929,23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,7,311,371,311,993,20092010,85.8,272,2.6,5.5,0,78.7,20.6,0.4,44.9,Brooklyn
930,23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,7,311,371,311,993,20102011,87.5,270,1.9,8.1,1.5,77.4,19.6,0.7,45.2,Brooklyn
931,23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,7,311,371,311,993,20112012,72.5,275,2.2,7.3,1.5,77.8,20,0.4,46.2,Brooklyn
932,23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,17,350,346,332,1028,20092010,81.2,191,1.6,8.9,0.5,83.8,14.7,0.5,39.8,Brooklyn
933,23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,17,350,346,332,1028,20102011,72.8,220,3.6,12.7,0.5,80.9,18.2,0,41.4,Brooklyn
934,23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,17,350,346,332,1028,20112012,72.1,181,1.1,8.8,0,86.2,13.8,0,48.6,Brooklyn
935,23K697,TEACHERS PREPARATORY HIGH SCHOOL,69,392,416,388,1196,20092010,81.6,582,1.9,11.9,0.5,84.4,13.1,0.9,33.8,Brooklyn
936,23K697,TEACHERS PREPARATORY HIGH SCHOOL,69,392,416,388,1196,20102011,81.6,570,0.7,12.3,1.2,84.7,13.5,0.2,33.3,Brooklyn
937,23K697,TEACHERS PREPARATORY HIGH SCHOOL,69,392,416,388,1196,20112012,69.8,566,1.8,11,0.7,84.8,13.1,1.2,34.1,Brooklyn
938,24Q264,ACADEMY OF FINANCE AND ENTERPRISE,89,405,454,421,1280,20092010,78.5,397,8.1,9.8,14.6,11.8,55.7,15.6,45.8,Queens
939,24Q264,ACADEMY OF FINANCE AND ENTERPRISE,89,405,454,421,1280,20102011,74.4,425,8,9.2,15.3,10.6,59.1,14.6,46.1,Queens
